canonical,activity
C[NH+]1CCC(CNC(=O)C2CN(C(=O)c3ccccc3C(F)(F)F)CC23CC[NH2+]CC3)C1,0
C[NH+]1CCC(CNC(=O)C2CN(C(=O)c3ccc(F)c(C(F)(F)F)c3)CC23CC[NH2+]CC3)C1,0
CCCCCCC(=O)N1CC(C(=O)NCC2CC[NH+](C)C2)C2(CC[NH2+]CC2)C1,0
CC[NH+]1CCCC1CNC(=O)C1CN(C(=O)c2c(F)ccc(C)c2F)CC12CC[NH2+]CC2,0
CCC(C(=O)N1CC(C(=O)NCC2CCC[NH+]2CC)C2(CC[NH2+]CC2)C1)c1ccccc1,0
CC[NH+]1CCCC1CNC(=O)C1CN(C(=O)c2sccc2C)CC12CC[NH2+]CC2,0
CC(C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCCN(S(=O)(=O)c2ccc(F)cc2)CC1,0
Cc1nc(-c2ccccc2)cc(C2C[NH+]3CCC2CC3C[NH2+]Cc2ccc(CO)o2)n1,0
CSc1cccc(NC(=O)NCC2CC3CC[NH+]2CC3CN2CC[NH+](C)CC2)c1,0
C[NH+]1CCN(CC2C[NH+]3CCC2CC3CNC(=S)Nc2ccccc2)CC1,0
C[NH+]1C(CCC(=O)NCc2ccc(F)cc2)CNC(=O)C2C1CC[NH+]2Cc1cccc(Cl)c1,0
C[NH+]1C(CCC(=O)NCc2ccccc2)CNC(=O)C2C1CC[NH+]2Cc1cccs1,0
CCC(C)[NH+]1CCN(C(C[NH3+])c2cc(Br)c(Br)o2)CC1,0
O=C(C[NH+]1CCC(C(=O)NC2CC2)CC1)NCC1CC[NH+](CC(F)(F)F)C1,0
C[NH+]1CCN(c2cc(CNC(=O)NCCSc3ccc(Cl)cc3)cc[nH+]2)CC1,0
CCOC(=O)C1=C2CCCC2SC1NC(=O)CSC1[NH+]=c2ccccc2=[NH+]1,0
CC1=[NH+]C(CSc2ccccc2C(=O)N2CC=C(C3=c4ccccc4=[NH+]C3)CC2)ON1,0
O=C(NN=C(CSC1[NH+]=c2ccccc2=[NH+]1)c1ccccc1)c1ccncc1,0
CC1=C(C[NH2+]CC(C2=c3ccccc3=[NH+]C2)c2cccs2)C(C)N(C2CCS(=O)(=O)C2)N1,0
CC[NH+]1CCN(C(=O)CCC2CCN(C(=O)C3[NH+]=c4ccc(C)cc4=C3C)CC2)CC1,0
CC(=O)Nc1ccc(C[NH+]2CCC3=c4ccccc4=[NH+]C3C2c2cnn(C(C)C)c2)cc1,0
Cc1cccc(C)c1NC(=O)CNC(=O)C(C)[NH+]1CC=C(C2=c3ccccc3=[NH+]C2)CC1,0
O=C(C[NH+]1CCCC(C(=O)NC2CC2)C1)NCC1CC[NH+](CC(F)(F)F)C1,0
CC([NH2+]C(C)c1ccc(N2CC[NH+](C)CC2)c(F)c1)C(=O)Nc1ccccc1,0
CC(C)C(C[NH2+]Cc1cn(C)nc1-c1cc2ccccc2o1)N1CC[NH+](C)CC1,0
COc1cc(OC)c(OC)cc1C[NH2+]C(C)c1ccc(N2CC[NH+](C)CC2)cc1,0
CC[NH+]1CCC(NC(=O)C2CCCC(C(=O)NC3CC[NH+](CC)CC3)C2)CC1,0
O=C1CC([NH+]2CCN(c3cccc[nH+]3)CC2)C(=O)N1c1ccc(C(F)(F)F)cc1,0
CC[NH+](CC)CCn1c(=[NH2+])n(CC(O)c2ccco2)c2ccccc21,0
CC(C(=O)NCC1CCCO1)[NH+]1CCC([NH+]2CCCCC2)CC1,0
CCC(=O)N1C(C(=O)NCCC[NH+]2CCCCC2)CSC12CC[NH+](C)CC2,0
CC(C)Cn1c(C[NH+]2CCC([NH+]3CCSCC3)CC2)cnc1S(C)(=O)=O,0
CC(C)NC(=O)C1CC[NH+](C2CCN(C(=O)C3CCCC[NH+]3C)CC2)CC1,0
C[NH2+]CC(c1cc(OC)c(OC)c(OC)c1)N1CC[NH+](C)CC1,0
C[NH2+]CC(c1cc(OC)c(OC)c(OC)c1)N1CC[NH+](C)CC1,0
COc1ccc(C(c2[nH+]ccn2C)N2CC[NH2+]CC2)cc1OC,0
CCC(=O)N1C(C(=O)NCCC[NH+](CC)CC)CSC12CC[NH+](C)CC2,0
OC1CC[NH+](Cc2cn(C3CC[NH+](Cc4cc(F)ccc4F)CC3)nn2)C1,0
COc1cc(C(C[NH3+])[NH+]2CCCC2)cc(Br)c1OC,0
CC(CC1=[N+](c2ccccc2)C(O)(c2ccccc2)CS1)=[NH+]c1ccccc1,0
CC(C)[NH+]1CCN(C(C[NH3+])c2cc(Br)cs2)CC1,0
CC[NH+]1CCC(C(C)[NH2+]C2CCN(S(C)(=O)=O)CC2)CC1,0
COc1cc(Br)c(C(C[NH3+])[NH+]2CCCC2)cc1OC,0
CCCCC(C)C(=O)N1CC(C(=O)NCC[NH+](C)C)C2(CC[NH2+]CC2)C1,0
CCCCC(C)C(=O)N1CC(C(=O)NCC[NH+](C)C)C2(CC[NH2+]CC2)C1,0
CCC(C)C(=O)N1CC(C(=O)NCCC[NH+](C)C)C2(CC[NH2+]CC2)C1,0
NC1=C(C2[NH+]=c3ccccc3=[NH+]2)C(=O)CN1CCc1ccccc1,0
CC(C)C(C[NH2+]C1CCS(=O)(=O)CC1)N1CC[NH+](C)CC1,0
CC1CC[NH+](CC2C[NH+]3CCC2CC3CNS(C)(=O)=O)CC1,0
CC[NH+]1CCN(c2ccc(NC(=O)C(C)n3cc[nH+]c3)c(C)c2)CC1,0
Cc1ccc(C=CC(=O)NCc2cc[nH+]c(N3CC[NH+](C)CC3)c2)o1,0
[NH3+]CC(c1ccc(Br)cc1)N1CC[NH+](C2CC2)CC1,0
CCS(=O)(=O)Oc1ccc(Cl)cc1C[NH2+]CC[NH+](C)C,0
CC(C[NH3+])C[NH+]1CCCN(S(=O)(=O)C2CCOCC2)CC1,0
O=S(=O)(CC1CCCC[NH2+]1)N1CC[NH+](C2CCCC2)CC1,0
C[NH+](Cc1cc(Br)cs1)C(C[NH3+])C1CCOCC1,0
O=S1(=O)CCC([NH2+]CCN2CC[NH+](C3CCCC3)CC2)C1,0
CC[NH+]1CCN(C(C[NH3+])c2c(C)nn(-c3ccccc3)c2C)CC1,0
C=CC[n+]1c(-c2ccc(OC)cc2)csc1Nc1cc[nH+]cc1,0
Cc1[nH+]ccn1CCCC(=O)NC(C)C[NH+]1CC(C)CC(C)C1,0
CCC[NH+]1CCN(c2ccc(C(C)[NH3+])cc2Br)CC1,0
CCC(C)[NH+]1CCN(c2ccc(C(C)[NH3+])cc2Br)CC1,0
CC([NH3+])c1ccc(OCCC2CCC[NH+]2C)c(Br)c1,0
CC([NH3+])c1ccc(OCCC2CCC[NH+]2C)c(Br)c1,0
COc1cc(C[NH2+]CC(C)Cn2cc[nH+]c2)cc2c1OCCO2,0
CCOC(C[NH3+])CC[NH+](C)Cc1cc(Br)cs1,0
CN1CCN(C(=S)SCC2[NH+]=c3ccccc3=[NH+]C2=O)CC1,0
CC1=c2cc(C(=O)NCCCN3CC[NH+](C)CC3)ccc2=[NH+]C1C,0
CC1=c2ccccc2=[NH+]C1CN(C)C(=O)C1CCC[NH+](CC(N)=O)C1,0
O=C(NCCn1cc[nH+]c1)NCC(c1cccs1)[NH+]1CCCC1,0
O=C(NCC1CC1)C1CCN(C2[NH+]=c3ccccc3=[NH+]C2=O)CC1,0
Cc1nc(C[NH2+]C(C)CN2CC[NH+](C)CC2)nc2c1CCCC2,0
CC(=O)NCCc1cn(CC2(O)CCC[NH+]3CCCCC32)c[nH+]1,0
CN(CC(=O)NC1CC1)C(=O)C[NH+]1CCCC1C[NH+]1CCCC1,0
C[NH+]1CCN(CC(O)C[NH+]2CCC(NC(=O)CC3CCCC3)CC2)CC1,0
CC[NH+]1CCN(CC[NH2+]Cc2cn(C)nc2-c2ccncc2)CC1,0
COCCn1cnnc1C(C)[NH2+]C1CCC2(CC[NH2+]CC2)CC1,0
OC(C[NH+]1CCN(c2ccc(C(F)(F)F)c[nH+]2)CC1)c1ccccc1,0
OC(C[NH+]1CCN(c2c(Cl)c[nH+]cc2Cl)CC1)C(F)(F)F,0
[NH2+]=C(C[NH+]1CCCCC1)NS(=O)(=O)c1cc(Cl)cc(Cl)c1,0
CC[NH+](CC)Cc1nc(N2CC[NH+](C)CC2)c2c(C)c(C)sc2n1,0
CC(C)(C(N)=O)[NH+]1CCN(c2[nH+]cc(C(F)(F)F)cc2Cl)CC1,0
COCC[NH+]1CCCC2(CC[NH+](Cc3cc(=O)c4ccccc4[nH]3)C2)C1,0
CCC[NH+]1CCN(C(C[NH3+])c2ccc(F)c(Br)c2)CC1,0
C(=Cc1cn2cc(C3=[NH+]CCN3)ccc2n1)c1ccc(C2=[NH+]CCN2)cc1,0
CC[NH2+]Cc1c(C)nn(-c2cccc(F)c2)c1N1CC[NH+](CC)CC1,0
COc1ccc(Br)cc1C(C[NH3+])[NH+]1CCC(N(C)C)CC1,0
Cc1ccc(OCC(O)C[NH2+]CC2CC[NH+](C)C2)c(Br)c1,0
O=C(CCC1[NH+]=c2ccccc2=[NH+]C1=O)OCC(=O)c1ccc(F)cc1,0
O=C(C1=c2ccccc2=[NH+]C1)C([NH2+]CCC1CC=CO1)c1ccccc1,0
CC([NH3+])C(c1ccc(Br)cc1)[NH+]1CCCC1C(=O)N(C)C,0
CC([NH3+])C(c1ccc(Br)cc1)[NH+]1CCCC1C(=O)N(C)C,0
CCC([NH3+])C(c1cccc(Br)c1)N1CC[NH+](C2CC2)CC1,0
CCC([NH3+])C(c1cccc(Br)c1)N1CC[NH+](C2CC2)CC1,0
CCOC1CC[NH+](C(c2ccccc2Br)C([NH3+])CC)CC1,0
CCOC1CC[NH+](C(c2ccccc2Br)C([NH3+])CC)CC1,0
CC([NH3+])C(c1ccc(Br)s1)N1CC[NH+](C2CC2)CC1,0
CC([NH3+])C(c1ccc(Br)s1)N1CC[NH+](CC2CC2)CC1,0
CCC([NH3+])C(c1cc(Br)cs1)[NH+](C)CC(=O)N(C)C,0
CCC([NH3+])C(c1cc(Br)cs1)[NH+](C)CC(=O)N1CCCC1,0
CCC([NH3+])C(c1cccnc1)[NH+](C)Cc1csc(Br)c1,0
Cc1ccc(C[NH+]2CCC3C(CCC(=O)N3CCCn3cc[nH+]c3)C2)o1,0
Cc1ccc(C2CSCC(C(=O)NCCCn3cc[nH+]c3)[NH2+]2)cc1,0
C[NH+]1CCN(c2cc(CNC(=O)C3=Cc4cc(Cl)ccc4OC3)cc[nH+]2)CC1,0
CC(C)(C)[NH+]1CCN(C(C[NH3+])c2ccc(F)c(Br)c2)CC1,0
COc1ccc(Br)cc1C(C[NH3+])N1CC[NH+](C2CC2)CC1,0
[NH3+]CC(c1ccc(F)c(Br)c1)N1CC[NH+](CC2CC2)CC1,0
[NH3+]C(COc1cncc(C#Cc2ccncc2)c1)CC1=c2ccccc2=[NH+]C1,0
CCC[NH+]1CCN(CCC([NH2+]C)c2ccccc2Br)CC1,0
CCC(C)[NH+]1CCN(C(C[NH3+])c2cc(Br)cs2)CC1,0
CCC(C)[NH+]1CCN(C(C[NH3+])c2ccc(Br)cc2F)CC1,0
CCC(C)[NH+]1CCN(C(C[NH3+])c2cc(Br)ccc2F)CC1,0
CC(C)C[NH+]1CCN(C(C[NH3+])c2ccc(F)c(Br)c2)CC1,0
OC(C[NH2+]CC[NH+]1CCCCC1)COc1ccc(Br)cc1,0
C[NH+](C)CC1CCN(C(C[NH3+])c2cc(Br)cs2)CC1,0
CCC([NH3+])C(c1ccc(Br)s1)N1CCC[NH+](C)CC1,0
CCC[NH+]1CCN(C(c2cc(Br)cs2)C(C)[NH3+])CC1,0
CCC([NH3+])C(c1cc(Br)cs1)N1CCCC1C[NH+](C)C,0
COc1ccc(C(C[NH3+])N2CCn3cc[nH+]c3C2)cc1Br,0
CCC([NH3+])C(c1ccc(Br)s1)N1CCC([NH+](C)C)C1,0
CC([NH3+])C(c1ccc(Br)cc1)N1CCC([NH+]2CCCC2)C1,0
[NH3+]CC(c1ccc(Br)s1)N1CCC([NH+]2CCCCC2)C1,0
CCC([NH3+])C(c1cc(Br)cs1)N(C)CC[NH+]1CCCC1,0
CC(NC(=O)c1ccc(F)c(F)c1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
[NH2+]=c1n(CC[NH+]2CCOCC2)c2ccccc2n1CC(O)c1cccs1,0
C[NH+](C)CC1(C[NH+](C)C)COc2ccc(Br)cc2C1=O,0
[NH2+]=c1n(CC[NH+]2CCCC2)c2ccccc2n1CC(O)c1ccco1,0
C=CCn1nc(C(=O)N2CC[NH+](C)CC2)c2c1CCC([NH+]1CCC(C)CC1)C2,0
CC(C)C[NH+](C)C(C[NH3+])c1cc(Br)c2c(c1)OCO2,0
Brc1cc(C[NH2+]CCCn2cc[nH+]c2)cc2c1OCO2,0
C1CC[NH+](CC2COC(CCC3OCC(C[NH+]4CCCC4)O3)O2)C1,0
OC(C[NH2+]Cc1cc(F)ccc1Br)C[NH+]1CCCC1,0
C[NH+]1CCN(CC2C[NH+]3CCC2CC3CNS(C)(=O)=O)CC1,0
CC(=O)N1CC(C(=O)NCC(C)(C)C[NH+](C)C)C2(CC[NH2+]CC2)C1,0
CCC(C)C(=O)N1CC(C(=O)NC2C[NH+]3CCC2CC3)C2(CC[NH2+]CC2)C1,0
CCC(C)C(=O)N1CC(C(=O)NC2C[NH+]3CCC2CC3)C2(CC[NH2+]CC2)C1,0
CC[NH+]1CCCC1CNC(=O)C1CN(C(=O)C(C)C)CC12CC[NH2+]CC2,0
CC[NH+]1CCCC1CNC(=O)C1CN(C(=O)C2CCC2)CC12CC[NH2+]CC2,0
CC(=O)N1CCC([NH2+]CC2CC3CC[NH+]2CC3c2cc(C3CCCC3)nc(C)n2)CC1,0
CC(=O)c1ccc(NC(=O)C[NH2+]CC(c2ccccc2)[NH+](C)C)cc1,0
C[NH+](C)CC1CCN(C(C[NH3+])c2ccccc2Br)CC1,0
CC([NH3+])C(c1ccc(Br)cc1)[NH+]1CCC(N(C)C)CC1,0
CC([NH3+])C(c1ccc(Br)cc1)N1CC[NH+](C2CC2)CC1,0
CC([NH3+])C(c1cccc(Br)c1)N1CC[NH+](C(C)C)CC1,0
CC[NH+]1CCN(C(c2ccc(Br)s2)C(C)[NH3+])CC1,0
CC[NH+]1CCN(C(c2cc(Br)cs2)C(C)[NH3+])CC1,0
COc1ccc(C2CCC[NH+]2CC(O)C[NH+]2CCCC2)c(OC)c1,0
O=C(NCC(c1ccco1)[NH+]1CCCC1)NC1CC[NH+]2CCCCC12,0
C=C(C)CN(CC)C(=O)C(C)[NH+]1CCN(CC[NH+]2CCCC2)CC1,0
CC[NH+]1CCN(CC[NH2+]Cc2cc(Br)cs2)CC1,0
NC(=O)C1CCN(C(=O)C[NH+]2CCC(C[NH+]3CCCCCC3)CC2)CC1,0
CC[NH2+]Cc1cc(Br)ccc1OCCn1cc[nH+]c1C,0
Cc1nn(-c2ccccc2)c(C)c1C[NH2+]CC(c1ccco1)[NH+](C)C,0
CC(C)[NH+]1CCN(C(C[NH3+])c2cc(Br)c(Br)o2)CC1,0
C[NH2+]CC1CCC(C[NH+](C)Cc2csc(Br)c2)O1,0
COc1cc(C[NH2+]CC[NH+]2CCCC2)cc(Br)c1O,0
CCC([NH3+])C(c1cc(Br)cs1)N1CCC[NH+](C)CC1,0
CC[NH+]1CCN(C(=O)CCC2CC[NH+](C(C)CSC)CC2)CC1,0
CC(C)CN(CC[NH+](C)C)c1ccc(C(C)[NH3+])cc1Br,0
CCC(SC1[NH+]=c2ccccc2=[NH+]1)C(=O)Nc1nnc(C)s1,0
O=C1[NH+]=c2ccc(S(=O)(=O)NCCc3ccc(F)cc3)cc2=[NH+]1,0
CC1C(C(=O)CSC2[NH+]=c3cccnc3=[NH+]2)c2ccccc2N1C,0
CC(=O)Nc1ccc(NC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,0
CC1[NH+]=c2ccccc2=C1C(=O)C(=O)Nc1ccc(C[NH+](C)C)cc1,0
CC(NS(=O)(=O)c1ccc2c(c1)=[NH+]C(=O)[NH+]=2)c1ccccc1F,0
O=C1[NH+]=c2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2=[NH+]1,0
CC1=c2cc(C)ccc2=[NH+]C1C(=O)NCC1(Cn2cc[nH+]c2C)CC1,0
O=C(NCC1C=c2ccc(F)cc2=[NH+]C1=O)C1=CN=[NH+]C1c1ccccc1,0
CC[NH+](Cc1ccc(C[NH+](C)C)cc1)Cn1nc2ccccn2c1=O,0
CC(C(=O)N1CCCC(C(N)=O)C1)[NH+]1CCC(CC[NH+](C)C)CC1,0
CCC(CC)C(C[NH2+]Cc1cn(C)c(=O)n(C)c1=O)[NH+]1CCCC1,0
CS(=O)(=O)N1CCOC(C[NH2+]C2CCC3(CC[NH2+]CC3)CC2)C1,0
O=C(NCC1CC2CC[NH+]1CC2C[NH+]1CCOCC1)c1ccc(C(F)(F)F)cc1,0
[NH2+]=c1n(CCc2ccccc2)c2ccccc2n1CC[NH+]1CCOCC1,0
Brc1cc2c(cc1C[NH2+]C1CC[NH+](C3CC3)CC1)OCO2,0
CC[NH+]1CCCC1CNC(=O)CCC1CC[NH+](C2CCOCC2)CC1,0
CC(C[NH+]1CCCCC1)[NH2+]C1CCOc2ccc(Br)cc21,0
Ic1ccc(C[NH2+]CC2CC[NH+](C3CC3)C2)o1,0
Ic1ccc(C[NH2+]CC2CC[NH+](C3CC3)C2)o1,0
C[NH+]1CCN(c2ccc(NCC3C=c4ccccc4=[NH+]C3=O)cc2)CC1,0
C=CCNC1[NH+]=c2ccccc2=[NH+]C1=NS(=O)(=O)c1cccs1,0
CC1C=C(C=C(C#N)C2[NH+]=c3ccccc3=[NH+]2)C(C)N1NC(=O)c1ccccc1,0
COc1ccc2c(c1)=CC(C1[NH2+]CCc3cc(OC)c(OC)cc31)C(=O)[NH+]=2,0
Brc1ccc2c(c1)C([NH2+]CCCCn1cc[nH+]c1)CCO2,0
C[NH+]1CCN(c2cc(CNC(=O)CSc3ccc(Cl)cc3)cc[nH+]2)CC1,0
Cc1ccc(OCCC(=O)NCc2cc[nH+]c(N3CC[NH+](C)CC3)c2)cc1C,0
CC[NH+]1CCN(C(C)C[NH2+]Cc2c(C)nn(-c3ccc(F)cc3F)c2C)CC1,0
CCCC[NH+](C)CC1CC[NH+](CC(=O)N2CCN(C(=O)C3CC3)CC2)CC1,0
C[NH+](CCn1cc(C[NH2+]C2CC2)nn1)Cc1cc(Br)cs1,0
C[NH2+]C(CCN1CC[NH+](C2CC2)CC1)c1ccccc1Br,0
C=C(C)COc1ccccc1C[NH+]1CC(O)C(N2CC[NH+](C)CC2)C1,0
Cc1csc2[nH+]c(CN3CC[NH+](CCC(C)(C)C)CC3)cc(=O)n12,0
CC[NH+]1CCCC1C[NH2+]C1CCCOc2cc(Br)ccc21,0
COc1cc(C[NH2+]CC(C)(C)[NH+](C)C)cc(Br)c1OC,0
C[NH+](Cc1csc(Br)c1)Cc1occc1C[NH2+]C1CC1,0
C[NH+](C)CCN1CCN(CC[NH2+]Cc2cc(Br)cs2)CC1,0
Brc1ccc(C[NH2+]C2CC2)c(N2CCn3cc[nH+]c3C2)c1,0
Cc1[nH+]ccn1CCOc1ccc(C[NH2+]C(C)C)cc1Br,0
C[NH+](C)C1CCN(c2ncc(Br)cc2C[NH2+]C(C)(C)C)C1,0
Cc1ccc(N2C(=O)CC([NH2+]CCC3=c4ccccc4=[NH+]C3)C2=O)cc1,0
CCOc1ccc2c(c1)=[NH+]C(SCC(=O)Nc1nc(C)cs1)[NH+]=2,0
COC(=O)C1[NH+]=c2cccc(C)c2=C1NC(=O)C[NH+]1CCCCC1C,0
COC(=O)C(NC(=O)CSC1[NH+]=c2ccccc2=[NH+]1)c1ccccc1,0
CCC(SC1[NH+]=c2cccnc2=[NH+]1)C(=O)Nc1ccc(C(C)=O)cc1,0
C=CCN1C(SCC2[NH+]=c3ccccc3=[NH+]2)=NNC1c1ccncc1,0
COc1ccc(-n2cc[nH+]c2C[NH+](C)C(C)Cc2cc(C)ccn2)cc1,0
CC(C)C1=[NH+]C(CCC(=O)N2CCC3=c4ccccc4=[NH+]C3C2C)ON1,0
CCN(Cc1ccc(Cl)s1)S(=O)(=O)c1ccc2c(c1)=[NH+]C(=O)[NH+]=2,0
O=C(NC1CC[NH+](CC(F)F)CC1)N1CCCC([NH+]2CCCC2)C1,0
O=C(NCCCCn1cc[nH+]c1)N1CC[NH+](CC2CCCCC2)CC1,0
CC(C)[NH+](C)Cc1cccc(C[NH2+]Cc2cn(C)nc2-c2ccncc2)c1,0
CC1CCCCC1OCCNC(=O)C[NH+]1CCCC1C[NH+]1CCCC1,0
CCc1nn(C[NH+](CC)Cc2ccc(C[NH+](C)C)cc2)c(=S)n1C,0
CC(C[NH2+]Cc1ccc(OC(F)F)c(Cl)c1)N1CC[NH+](C)CC1,0
CC(C[NH2+]Cc1cn(C)nc1-c1cc2ccccc2o1)Cn1cc[nH+]c1,0
CC(C(=O)Nc1ccc2c(c1)OCO2)[NH+]1CCC([NH+]2CCCCC2)CC1,0
CC[NH+]1CCC([NH2+]C2CC(=O)N(Cc3ccccc3C(F)(F)F)C2)CC1,0
Fc1ccc2cc(C[NH2+]CCC[NH+]3CC4C=CC3C4)c(N3CCOCC3)nc2c1,0
CC(=O)N1CCN(c2[nH+]cccc2C[NH2+]CC(C)CCC=C(C)C)CC1,0
COCC[NH+]1CCCC2(CC[NH+](Cc3cc4c(cc3OC)CCC4)C2)C1,0
COCC[NH+]1CCCC2(CC[NH+](Cc3c[nH]nc3-c3cc(C)ccc3C)C2)C1,0
C[NH2+]Cc1cc(Br)c(OCC[NH+]2CCCCC2)c(OC)c1,0
CCn1cc[nH+]c1CN1CCC2(CCC[NH+](Cc3cc(OC)ccc3F)C2)C1,0
COc1ccc(F)c(C[NH+](Cc2ccncc2)CC2CC[NH+](C3CCN(C)CC3)CC2)c1,0
COc1ccccc1C(CNC=C1C=c2ccccc2=[NH+]C1=O)[NH+]1CCCC1,0
CC(C)(C)C(Cn1cc[nH+]c1)[NH2+]Cc1ccc(I)o1,0
COc1ccc2c(c1)=[NH+]C(=O)C(CNc1ccc(N3CC[NH+](C)CC3)cc1)C=2,0
COc1ccc(OCC[NH+]2CCN(C(C)C(=O)C3=c4ccccc4=[NH+]C3C)CC2)cc1,0
COc1ccc2c(c1)=CC(C1[NH2+]CCc3cc(OC)c(OC)cc31)C(=O)[NH+]=2,0
COc1cc(C[NH2+]CC2CC[NH+](C)CC2)cc(Br)c1OC,0
CCCC1CC[NH+](Cc2cn(C3CC[NH+](C4CCOCC4)CC3)nn2)C1,0
Cc1ccc2[nH+]c(C[NH+]3CCN(c4ccc(C(F)(F)F)cn4)CC3)cc(=O)n2c1,0
O=C(C[NH+]1CCCC1c1ccsc1)NCC1CC[NH+](CC(F)(F)F)C1,0
CC(C(=O)Nc1cccc(C(F)(F)F)c1)[NH+]1CCC([NH+]2CCCC2)CC1,0
C[NH+](Cc1csc(Br)c1)CC1(C[NH2+]C2CC2)CCOCC1,0
CCC[NH2+]Cc1occc1C[NH+](C)Cc1csc(Br)c1,0
Cc1cc(C[NH2+]CCCn2cc[nH+]c2)c(C)n1-c1cccc2ccccc12,0
Cc1ccc2c(c1)=[NH+]C(SCC(=O)NC1SC3CCCC3=C1C#N)[NH+]=2,0
C[NH2+]CC1CCCC[NH+]1Cc1cc(OC)c(OC)cc1Br,0
Cc1ccc(CNC(=O)C2CCN(C3[NH+]=c4ccc(Br)cc4=[NH+]3)CC2)o1,0
Cc1ccc(CNC(=O)C2CCCN(C3[NH+]=c4ccc(Cl)cc4=[NH+]3)C2)o1,0
CC(SC1[NH+]=c2cc(Cl)cnc2=[NH+]1)C(=O)NC1(C#N)CCCCC1,0
CC(NC(=O)CSC1[NH+]=c2ccccc2=[NH+]1)c1ccc2c(c1)OCCO2,0
COc1ccc(C(=O)N2CCCC(C3[NH+]=c4ccccc4=[NH+]3)C2)cc1OC,0
COc1ccc2c(c1)=[NH+]C(CN1CNC3SC(c4ccccc4)=CC3C1=O)[NH+]=2,0
CC[NH+](Cc1noc(CC(C)C)n1)CC1C=c2ccc(F)cc2=[NH+]C1=O,0
COc1ccccc1OCC(=O)N1CCCC(C2[NH+]=c3ccccc3=[NH+]2)C1,0
Cc1ccc2c(c1)=C(CC[NH2+]C1CC(=O)N(c3ccc(Br)cc3)C1=O)C[NH+]=2,0
Cc1ccn(CCC(=O)N2CCCC2C2[NH+]=c3ccc(Cl)cc3=[NH+]2)n1,0
O=C(Nc1ccc(C2C=c3ccccc3=[NH+]2)cc1)C1CCC[NH+]1C1CCOCC1,0
CC(C)C1Nc2cc(C(=O)N(C)CCC3[NH+]=c4ccccc4=[NH+]3)ccc2O1,0
COc1ccc2c(c1)=C(C)C(CN1CC[NH+](CC(C)C)C(CCO)C1)[NH+]=2,0
COc1ccc(CC(=O)N2CCCC2C2[NH+]=c3ccccc3=[NH+]2)c(OC)c1,0
O=C(NCCC1=c2cc(Cl)ccc2=[NH+]C1)C1CCCN(c2cc[nH+]cc2)C1,0
c1ccc(-n2cc(C[NH2+]CCC3=c4ccccc4=[NH+]C3)c(-c3ccncc3)n2)cc1,0
CN(CC(=O)c1ccc2c(c1)=[NH+]C(=O)[NH+]=2)Cc1cccc(Cl)c1Cl,0
CC(C)[NH+](C)Cc1ccccc1C[NH2+]Cc1cn(C)nc1-c1cccnc1,0
COc1ccc(OC)c(C[NH2+]C(C)c2ccc(N3CC[NH+](C)CC3)cc2)c1,0
O=C(C[NH+]1CCN(c2cccc[nH+]2)CC1)N1N=C(c2cccs2)CC1c1cccs1,0
COc1ccc(F)c(C[NH+]2CCCC3(CC[NH+](C4CCSCC4)C3)C2)c1,0
O=C(NCC1CCCO1)C1CC[NH+](C2CC[NH+](CC#Cc3ccccc3)CC2)CC1,0
CCC(C)[NH+]1CCC2(CC1)C(=O)N(CC[NH+](C)C)C(=O)N2CCC(C)C,0
COC(=O)C1[NH+]=c2ccc(C)cc2=C1NC(=O)C[NH+]1CCCC(C)(C)C1,0
COC(=O)C1[NH+]=c2ccc(C)cc2=C1NC(=O)C(C)[NH+]1CCCC(C)(C)C1,0
CC[NH+](CC)CCn1c2c(c(SCC3CCCC[NH+]3C)nc1=O)CCC2,0
COc1ccc([NH+]2CCN(C3CCC[NH+](C4CCOCC4)C3)CC2)cc1,0
O=C1[NH+]=c2ccccc2=[NH+]C1c1ccccc1NS(=O)(=O)c1ccccc1,0
CC(OC(=O)C1=c2ccccc2=[NH+]C(=O)C1)C(=O)C1=c2ccccc2=[NH+]C1,0
C[NH+](C)CCCSC1=NC2[NH+]=c3ccc(Br)cc3=C2N=N1,0
Cc1nc(-c2cccs2)cc(C2C[NH+]3CCC2CC3C[NH2+]Cc2ccco2)n1,0
COc1c(Br)cc(Br)cc1C[NH2+]CCCCn1cc[nH+]c1,0
C[NH2+]Cc1cc(Br)c(OCCC[NH+]2CCCC2)c(OC)c1,0
COc1cc2c(cc1OC)C(C)[NH+](Cc1cc(=O)n3cc(C)ccc3[nH+]1)CC2,0
CC[NH+](C)CC[NH2+]Cc1cc(Br)cc(Br)c1OC,0
Cc1oc(C[NH+](C)Cc2csc(Br)c2)cc1C[NH2+]C(C)C,0
CC[NH2+]Cc1oc(C[NH+](C)Cc2csc(Br)c2)cc1C,0
CC[NH+]1CCN(C(=O)CCC2CC[NH+](CC3CCOC(C)(C)C3)CC2)CC1,0
CC(C)C(C[NH2+]Cc1ccc(Br)s1)N1CC[NH+](C)CC1,0
Cc1ccc(S(=O)(=O)Nc2ccc(N3CC[NH+](C)CC3)[nH+]c2)c(C)c1,0
